timestamp_auditoria;nome_arquivo;sucesso_extracao;motivo_falha_extracao;modelo_utilizado;tempo_processamento_s;tokens_prompt;tokens_completion;tokens_total;status_auditoria;regra;evidencia;grau_confianca;severidade
2026-04-22 12:40:19;arquivos_nf/DOC_0751.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;51.9984;1498;142;1640;REPROVADO;NF_EMITIDA_APOS_PAGAMENTO;Pagamento (19/12/2023) anterior à emissão (28/12/2023).;0.90;ALTA
2026-04-22 12:40:19;arquivos_nf/DOC_0752.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.2043;1499;143;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0752.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.2043;1499;143;1642;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0753.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.3307;1494;139;1633;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0754.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;60.6018;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0755.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.2574;1501;144;1645;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0756.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.6674;1498;142;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0757.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.2638;1496;140;1636;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0758.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;60.8461;1499;144;1643;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0759.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;63.8627;1502;146;1648;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0759.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;63.8627;1502;146;1648;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0760.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.3416;1497;141;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0761.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.7142;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0762.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.4211;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0763.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.7817;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0763.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.7817;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0764.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;67.1023;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0765.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;67.7746;1499;141;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0766.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;76.4290;1500;144;1644;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0767.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;74.1803;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0768.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;73.6744;1500;145;1645;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0769.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;73.5332;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0770.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;73.7065;1499;141;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0771.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;76.5108;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0772.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;76.6746;1500;144;1644;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0773.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;76.8790;1499;142;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0774.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;77.6197;1500;144;1644;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0775.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;85.2363;1496;141;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0776.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;85.5550;1497;141;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0777.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;83.1326;1495;138;1633;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0778.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;83.8782;1500;142;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0779.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;83.6645;1500;144;1644;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0780.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;87.3105;1498;140;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,296.91).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0781.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;87.1470;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0782.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;87.7453;1499;143;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0783.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;88.4844;1499;142;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0784.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;88.9489;1499;143;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0785.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;89.9735;1496;140;1636;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0786.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;90.1346;1500;142;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0787.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;90.9517;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0788.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;92.2806;1501;145;1646;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0788.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;92.2806;1501;145;1646;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,381.63).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0789.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.5164;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0790.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.5670;1500;143;1643;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0791.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;96.2685;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0792.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;94.8864;1496;140;1636;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0793.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.1129;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0794.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;97.9788;1497;141;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0795.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;98.2153;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0796.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;101.6245;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0797.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;101.8585;1499;143;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0798.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;102.8082;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0799.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;101.3647;1496;139;1635;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0800.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;104.2187;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0801.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;2.6841;1496;140;1636;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0802.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.0351;1498;142;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0803.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;2.9882;1499;141;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0804.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;2.6899;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0805.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;2.7088;1496;140;1636;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0805.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;2.7088;1496;140;1636;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,296.91).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0806.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;9.2888;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0807.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;6.3666;1499;141;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0808.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;6.3426;1495;140;1635;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0809.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;9.1800;1493;136;1629;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0810.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;9.3803;1502;144;1646;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0811.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.6151;1500;143;1643;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0812.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.5761;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0812.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.5761;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0813.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.5319;1496;140;1636;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0814.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.6986;1494;139;1633;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0815.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.8415;1499;142;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0815.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.8415;1499;142;1641;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0816.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;15.0304;1495;138;1633;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0817.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;16.3800;1500;144;1644;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0817.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;16.3800;1500;144;1644;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,296.91).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0818.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;21.6940;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0819.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;21.7618;1498;143;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0820.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;16.6113;1499;142;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0820.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;16.6113;1499;142;1641;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0821.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;21.4699;1498;142;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0822.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;23.0579;1499;143;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0823.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;20.3338;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0824.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;23.6844;1501;145;1646;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0825.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;24.6953;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0826.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;25.3947;1499;142;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0827.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;24.9519;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0828.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;26.2251;1494;138;1632;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0829.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;27.3227;1495;138;1633;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0830.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;28.6871;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0831.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;33.8640;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0832.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;31.9487;1498;142;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0833.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;32.1692;1496;139;1635;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0834.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;33.4599;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0835.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;31.7915;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0836.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;36.3245;1500;144;1644;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0837.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;35.9487;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0838.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;35.0639;1496;138;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0839.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.3372;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0840.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.6894;1497;141;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0841.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;39.9209;1500;143;1643;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0842.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;42.2603;1503;145;1648;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0843.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;39.5523;1498;142;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0844.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;49.6996;1499;141;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0845.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;44.3833;1502;145;1647;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0846.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;45.2770;1496;139;1635;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0847.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;43.7189;1496;141;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0848.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;45.8910;1494;138;1632;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0849.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;47.0734;1497;139;1636;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,296.91).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0850.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;48.9317;1501;145;1646;SUSPEITO;APROVADOR_NAO_RECONHECIDO;O aprovador 'João Ninguém' assinou pouquíssimos documentos no lote geral.;0.80;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0850.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;48.9317;1501;145;1646;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,381.63).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0851.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;49.7080;1500;145;1645;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0851.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;49.7080;1500;145;1645;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0852.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;49.7502;1499;142;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0853.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;50.7564;1501;144;1645;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0854.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;52.2820;1501;145;1646;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0855.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;55.5920;1492;135;1627;REPROVADO;NF_DUPLICADA;Número aparece em: arquivos_nf/DOC_0020.txt;0.95;ALTA
2026-04-22 12:40:19;arquivos_nf/DOC_0856.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;55.7356;1498;143;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0857.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;53.5102;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0858.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;56.8773;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0859.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;55.8367;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0860.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;57.2325;1494;137;1631;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0861.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;58.8863;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0862.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.7790;1498;140;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0863.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.9864;1498;144;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0864.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;60.7089;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
