nome_arquivo;tipo_documento;numero_documento;data_emissao;fornecedor;cnpj_fornecedor;descricao_servico;valor_bruto;data_pagamento;data_emissao_nf;aprovado_por;banco_destino;status;hash_verificacao;status_auditoria;total_anomalias;regras_disparadas
arquivos_nf/DOC_0746.txt;NOTA_FISCAL;NF-80442;15/12/2024;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;15000.0000;27/12/2024;10/12/2024;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0746450741;APROVADO;0;
arquivos_nf/DOC_0747.txt;NOTA_FISCAL;NF-78332;16/06/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;8500.0000;04/07/2024;14/06/2024;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0747457259;APROVADO;0;
arquivos_nf/DOC_0748.txt;NOTA_FISCAL;NF-17857;29/01/2023;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;10000.0000;27/02/2023;25/01/2023;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0748982464;APROVADO;0;
arquivos_nf/DOC_0749.txt;RECIBO;NF-85030;04/10/2024;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;4200.0000;21/10/2024;02/10/2024;Maria Silva;Santander Ag.3456 C/C 78901-2;PAGO;NLC0749872652;APROVADO;0;
arquivos_nf/DOC_0750.txt;NOTA_FISCAL;NF-59501;14/12/2023;TechSoft Ltda;12.345.678/0001-90;Atualização de Sistema;8500.0000;22/12/2023;02/01/2024;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0750873337;REPROVADO;1;NF_EMITIDA_APOS_PAGAMENTO
arquivos_nf/DOC_0751.txt;NOTA_FISCAL;NF-65796;02/12/2023;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;8500.0000;19/12/2023;28/12/2023;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0751185927;REPROVADO;1;NF_EMITIDA_APOS_PAGAMENTO
arquivos_nf/DOC_0752.txt;NOTA_FISCAL;NF-98712;11/03/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;19500.0000;09/04/2024;10/03/2024;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PENDENTE;NLC0752651818;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0753.txt;CONTRATO_ADITIVO;NF-28919;28/09/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;15000.0000;17/10/2023;25/09/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0753630354;APROVADO;0;
arquivos_nf/DOC_0754.txt;NOTA_FISCAL;NF-30557;29/12/2024;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;4200.0000;13/01/2025;28/12/2024;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0754686181;APROVADO;0;
arquivos_nf/DOC_0755.txt;NOTA_FISCAL;NF-15279;08/09/2024;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;4200.0000;06/10/2024;05/09/2024;Ana Beatriz;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0755648171;APROVADO;0;
arquivos_nf/DOC_0756.txt;NOTA_FISCAL;NF-28630;16/01/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;10000.0000;26/01/2024;14/01/2024;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0756921866;APROVADO;0;
arquivos_nf/DOC_0757.txt;CONTRATO_ADITIVO;NF-26033;19/02/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;10000.0000;21/03/2023;17/02/2023;Carlos Mendes;Santander Ag.3456 C/C 78901-2;PAGO;NLC0757674134;APROVADO;0;
arquivos_nf/DOC_0758.txt;NOTA_FISCAL;NF-72289;15/02/2023;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;10000.0000;01/03/2023;12/02/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0758974994;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0759.txt;NOTA_FISCAL;NF-21706;19/02/2025;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;19500.0000;24/02/2025;15/02/2025;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PENDENTE;NLC0759938663;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0760.txt;CONTRATO_ADITIVO;NF-94661;01/02/2024;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;12000.0000;09/02/2024;29/01/2024;Maria Silva;Santander Ag.3456 C/C 78901-2;PAGO;NLC0760192830;APROVADO;0;
arquivos_nf/DOC_0761.txt;NOTA_FISCAL;NF-35221;08/08/2024;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;10000.0000;29/08/2024;03/08/2024;Maria Silva;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0761748758;APROVADO;0;
arquivos_nf/DOC_0762.txt;NOTA_FISCAL;NF-12486;06/08/2024;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;19500.0000;23/08/2024;05/08/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0762388319;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0763.txt;NOTA_FISCAL;NF-62664;23/12/2024;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;19500.0000;19/01/2025;19/12/2024;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0763717499;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0764.txt;NOTA_FISCAL;NF-60070;24/01/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;6000.0000;04/02/2023;21/01/2023;Maria Silva;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0764369670;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0765.txt;NOTA_FISCAL;NF-30214;12/04/2023;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;10000.0000;30/04/2023;11/04/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0765421697;APROVADO;0;
arquivos_nf/DOC_0766.txt;NOTA_FISCAL;NF-22942;02/03/2023;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;6000.0000;22/03/2023;28/02/2023;Maria Silva;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0766435587;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0767.txt;CONTRATO_ADITIVO;NF-74615;28/11/2023;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;4200.0000;07/12/2023;25/11/2023;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0767633328;APROVADO;0;
arquivos_nf/DOC_0768.txt;CONTRATO_ADITIVO;NF-73461;28/04/2023;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;12000.0000;07/05/2023;28/04/2023;Fernanda Costa;Santander Ag.3456 C/C 78901-2;PAGO;NLC0768130310;APROVADO;0;
arquivos_nf/DOC_0769.txt;NOTA_FISCAL;NF-84481;20/01/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;4200.0000;29/01/2023;16/01/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0769526504;APROVADO;0;
arquivos_nf/DOC_0770.txt;NOTA_FISCAL;NF-80455;13/10/2024;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;6000.0000;30/10/2024;12/10/2024;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0770544336;APROVADO;0;
arquivos_nf/DOC_0771.txt;NOTA_FISCAL;NF-45822;12/02/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;10000.0000;13/02/2023;09/02/2023;Maria Silva;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0771726909;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0772.txt;CONTRATO_ADITIVO;NF-31157;26/12/2023;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;8500.0000;22/01/2024;21/12/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0772875089;APROVADO;0;
arquivos_nf/DOC_0773.txt;NOTA_FISCAL;NF-37636;04/11/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;4200.0000;07/11/2023;01/11/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0773740098;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0774.txt;FATURA;NF-54778;29/11/2024;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;10000.0000;10/12/2024;24/11/2024;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PENDENTE;NLC0774320855;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0775.txt;FATURA;NF-11255;17/01/2023;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;6000.0000;16/02/2023;12/01/2023;Fernanda Costa;Santander Ag.3456 C/C 78901-2;PAGO;NLC0775805383;APROVADO;0;
arquivos_nf/DOC_0776.txt;CONTRATO_ADITIVO;NF-80601;23/07/2024;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;19500.0000;21/08/2024;18/07/2024;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0776132450;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0777.txt;NOTA_FISCAL;NF-70646;28/12/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;12000.0000;24/01/2024;25/12/2023;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0777488477;APROVADO;0;
arquivos_nf/DOC_0778.txt;NOTA_FISCAL;NF-90405;10/01/2023;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;3500.0000;18/01/2023;05/01/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0778755608;APROVADO;0;
arquivos_nf/DOC_0779.txt;NOTA_FISCAL;NF-10935;28/08/2023;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;3500.0000;13/09/2023;26/08/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0779305611;APROVADO;0;
arquivos_nf/DOC_0780.txt;NOTA_FISCAL;NF-18566;12/10/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;19500.0000;31/10/2023;08/10/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0780716735;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0781.txt;NOTA_FISCAL;NF-98832;11/05/2023;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;8500.0000;20/05/2023;07/05/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0781658829;APROVADO;0;
arquivos_nf/DOC_0782.txt;RECIBO;NF-63330;28/11/2024;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;3500.0000;16/12/2024;25/11/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0782387347;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0783.txt;NOTA_FISCAL;NF-79784;22/05/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;3500.0000;03/06/2024;18/05/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0783570665;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0784.txt;NOTA_FISCAL;NF-19757;06/02/2024;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;4200.0000;13/02/2024;04/02/2024;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0784362127;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0785.txt;NOTA_FISCAL;NF-87664;04/12/2023;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;4200.0000;14/12/2023;04/12/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0785935946;APROVADO;0;
arquivos_nf/DOC_0786.txt;RECIBO;NF-19556;11/09/2023;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;8500.0000;15/09/2023;08/09/2023;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0786913432;APROVADO;0;
arquivos_nf/DOC_0787.txt;NOTA_FISCAL;NF-14370;21/02/2025;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;19500.0000;25/02/2025;16/02/2025;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0787495727;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0788.txt;NOTA_FISCAL;NF-18623;12/03/2025;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;19500.0000;17/03/2025;12/03/2025;Ana Beatriz;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0788206773;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0789.txt;NOTA_FISCAL;NF-88587;29/10/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;15000.0000;26/11/2023;26/10/2023;Fernanda Costa;Santander Ag.3456 C/C 78901-2;PAGO;NLC0789925727;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0790.txt;NOTA_FISCAL;NF-95317;09/04/2024;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;15000.0000;22/04/2024;06/04/2024;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;PENDENTE;NLC0790808602;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0791.txt;NOTA_FISCAL;NF-87710;13/06/2024;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;8500.0000;24/06/2024;09/06/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0791927763;APROVADO;0;
arquivos_nf/DOC_0792.txt;NOTA_FISCAL;NF-34369;14/10/2024;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;12000.0000;31/10/2024;12/10/2024;Roberto Lima;Caixa Ag.0023 C/C 44321-0;ESTORNADO;NLC0792354963;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0793.txt;NOTA_FISCAL;NF-29321;03/03/2023;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;15000.0000;08/03/2023;01/03/2023;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0793592331;APROVADO;0;
arquivos_nf/DOC_0794.txt;FATURA;NF-65320;26/10/2023;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;6000.0000;07/11/2023;26/10/2023;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0794460517;APROVADO;0;
arquivos_nf/DOC_0795.txt;NOTA_FISCAL;NF-88612;17/10/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;4200.0000;16/11/2024;16/10/2024;Carlos Mendes;Santander Ag.3456 C/C 78901-2;ESTORNADO;NLC0795826048;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0796.txt;FATURA;NF-75002;22/09/2024;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;12000.0000;02/10/2024;19/09/2024;Maria Silva;Santander Ag.3456 C/C 78901-2;PAGO;NLC0796330063;APROVADO;0;
arquivos_nf/DOC_0797.txt;NOTA_FISCAL;NF-36911;10/12/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;8500.0000;18/12/2024;07/12/2024;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0797519758;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0798.txt;NOTA_FISCAL;NF-48086;07/01/2024;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;12000.0000;08/01/2024;07/01/2024;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0798561801;APROVADO;0;
arquivos_nf/DOC_0799.txt;FATURA;NF-32843;14/02/2023;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;8500.0000;15/02/2023;13/02/2023;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0799456324;APROVADO;0;
arquivos_nf/DOC_0800.txt;NOTA_FISCAL;NF-59666;02/07/2023;Limpeza & Facilities;56.789.012/0001-78;Controle de Pragas;6000.0000;09/07/2023;02/07/2023;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0800786680;APROVADO;0;
arquivos_nf/DOC_0801.txt;FATURA;NF-18569;04/08/2023;TechSoft Ltda;12.345.678/0001-90;Atualização de Sistema;8500.0000;14/08/2023;01/08/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0801224249;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0802.txt;NOTA_FISCAL;NF-93380;24/03/2025;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;15000.0000;31/03/2025;23/03/2025;Ana Beatriz;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0802356428;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0803.txt;NOTA_FISCAL;NF-76619;02/07/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;12000.0000;12/07/2024;01/07/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0803712454;APROVADO;0;
arquivos_nf/DOC_0804.txt;NOTA_FISCAL;NF-75350;14/01/2025;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;4200.0000;17/01/2025;11/01/2025;Fernanda Costa;Santander Ag.3456 C/C 78901-2;PENDENTE;NLC0804644098;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0805.txt;NOTA_FISCAL;NF-93637;26/11/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;19500.0000;19/12/2023;24/11/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0805929029;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0806.txt;NOTA_FISCAL;NF-65708;01/08/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;19500.0000;09/08/2023;31/07/2023;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0806495400;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0807.txt;NOTA_FISCAL;NF-78002;19/01/2024;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;4200.0000;28/01/2024;15/01/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;ESTORNADO;NLC0807468653;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0808.txt;NOTA_FISCAL;NF-63602;21/04/2024;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;12000.0000;08/05/2024;17/04/2024;Roberto Lima;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0808485364;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0809.txt;FATURA;NF-57067;07/10/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;6000.0000;20/10/2023;07/10/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0809186422;APROVADO;0;
arquivos_nf/DOC_0810.txt;NOTA_FISCAL;NF-81568;15/03/2025;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;4200.0000;24/03/2025;14/03/2025;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0810310036;APROVADO;0;
arquivos_nf/DOC_0811.txt;NOTA_FISCAL;NF-81188;22/11/2024;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;10000.0000;03/12/2024;20/11/2024;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0811373820;APROVADO;0;
arquivos_nf/DOC_0812.txt;RECIBO;NF-95733;16/10/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;15000.0000;12/11/2023;14/10/2023;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0812637549;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0813.txt;CONTRATO_ADITIVO;NF-70476;22/08/2023;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;8500.0000;30/08/2023;17/08/2023;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;ESTORNADO;NLC0813457207;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0814.txt;FATURA;NF-59112;12/07/2023;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;15000.0000;26/07/2023;07/07/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0814245699;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0815.txt;NOTA_FISCAL;NF-65799;09/11/2023;Limpeza & Facilities;56.789.012/0001-78;Controle de Pragas;19500.0000;03/12/2023;09/11/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0815819074;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0816.txt;RECIBO;NF-59980;30/11/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;3500.0000;19/12/2023;30/11/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0816314124;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0817.txt;NOTA_FISCAL;NF-93755;01/07/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;19500.0000;14/07/2024;30/06/2024;Ana Beatriz;Caixa Ag.0023 C/C 44321-0;ESTORNADO;NLC0817419443;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0818.txt;NOTA_FISCAL;NF-34470;17/04/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;6000.0000;09/05/2023;13/04/2023;Fernanda Costa;Santander Ag.3456 C/C 78901-2;PAGO;NLC0818308665;APROVADO;0;
arquivos_nf/DOC_0819.txt;CONTRATO_ADITIVO;NF-58319;18/10/2023;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;10000.0000;25/10/2023;17/10/2023;Maria Silva;Santander Ag.3456 C/C 78901-2;PAGO;NLC0819643719;APROVADO;0;
arquivos_nf/DOC_0820.txt;NOTA_FISCAL;NF-72685;01/12/2023;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;15000.0000;29/12/2023;28/11/2023;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0820879241;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0821.txt;CONTRATO_ADITIVO;NF-87003;31/07/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;10000.0000;05/08/2023;30/07/2023;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0821312832;APROVADO;0;
arquivos_nf/DOC_0822.txt;NOTA_FISCAL;NF-78925;10/10/2023;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;6000.0000;17/10/2023;10/10/2023;Maria Silva;Santander Ag.3456 C/C 78901-2;PAGO;NLC0822444867;APROVADO;0;
arquivos_nf/DOC_0823.txt;NOTA_FISCAL;NF-48987;16/04/2024;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;3500.0000;01/05/2024;12/04/2024;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PENDENTE;NLC0823510087;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0824.txt;NOTA_FISCAL;NF-61583;01/03/2024;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;15000.0000;09/03/2024;29/02/2024;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0824832582;APROVADO;0;
arquivos_nf/DOC_0825.txt;NOTA_FISCAL;NF-82459;11/06/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;10000.0000;20/06/2023;06/06/2023;Carlos Mendes;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0825227119;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0826.txt;NOTA_FISCAL;NF-37180;12/02/2025;Consultoria RH Parceiros;34.567.890/0001-34;Headhunting Executivo;12000.0000;16/02/2025;08/02/2025;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0826630647;APROVADO;0;
arquivos_nf/DOC_0827.txt;NOTA_FISCAL;NF-61992;28/01/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;19500.0000;31/01/2023;23/01/2023;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0827139609;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0828.txt;RECIBO;NF-20819;28/04/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;12000.0000;21/05/2023;27/04/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0828675069;APROVADO;0;
arquivos_nf/DOC_0829.txt;NOTA_FISCAL;NF-33230;24/05/2023;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;6000.0000;09/06/2023;22/05/2023;Maria Silva;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0829408433;APROVADO;0;
arquivos_nf/DOC_0830.txt;CONTRATO_ADITIVO;NF-33322;22/06/2023;TechSoft Ltda;12.345.678/0001-90;Atualização de Sistema;3500.0000;25/06/2023;17/06/2023;Carlos Mendes;Santander Ag.3456 C/C 78901-2;PENDENTE;NLC0830327197;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0831.txt;NOTA_FISCAL;NF-88407;28/03/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;4200.0000;20/04/2024;28/03/2024;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0831104892;APROVADO;0;
arquivos_nf/DOC_0832.txt;CONTRATO_ADITIVO;NF-65270;24/02/2025;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;12000.0000;03/03/2025;23/02/2025;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0832129301;APROVADO;0;
arquivos_nf/DOC_0833.txt;FATURA;NF-15768;16/07/2023;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;4200.0000;07/08/2023;11/07/2023;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0833535872;APROVADO;0;
